customer_id,age,gender,city,education,employment_type,monthly_income,credit_score,loan_amount,loan_term_months,interest_rate,existing_loans,default_history,marital_status,dependents,property_ownership,vehicle_ownership,insurance,bank_balance,avg_monthly_expense,last_login_days,mobile_app_user,customer_rating,churn_risk,loan_approved
2022.0,19.0,,Bangalore,,Salaried,86672.0,651.0,488357.0,72.0,15.25,4.0,No,Divorced,0.0,Owned,No,Yes,635817.0,12201.0,65.0,No,4.6,Low,No
2023.0,,Male,Bangalore,High School,Business,112883.0,508.0,,60.0,18.94,3.0,No,,3.0,Mortgaged,Yes,Yes,1232618.0,46552.0,57.0,No,1.5,Medium,Yes
2024.0,48.0,Male,Chennai,,Salaried,49798.0,,593599.0,48.0,12.52,5.0,Yes,Single,3.0,,Yes,No,477961.0,68477.0,345.0,Yes,3.8,,Yes
,22.0,Female,Delhi,Graduate,Self-Employed,66671.0,501.0,733271.0,,11.99,4.0,Yes,,1.0,Rented,No,Yes,1213031.0,66527.0,247.0,Yes,1.8,Medium,
2026.0,24.0,Male,Ahmedabad,Diploma,,,714.0,249660.0,12.0,,3.0,Yes,Married,2.0,Mortgaged,Yes,Yes,803988.0,55632.0,302.0,Yes,4.4,Low,Yes
2027.0,48.0,,Ahmedabad,Post Graduate,Salaried,,669.0,561027.0,12.0,15.42,0.0,Yes,Married,3.0,Owned,No,No,1475114.0,8308.0,246.0,No,2.8,Medium,Yes
,25.0,,Delhi,Post Graduate,,100842.0,419.0,,,6.63,4.0,No,Married,3.0,Owned,,Yes,775986.0,,87.0,Yes,2.0,Medium,No
2029.0,61.0,Male,Pune,PhD,Business,57071.0,547.0,773989.0,48.0,16.19,,No,Married,2.0,Mortgaged,Yes,,139201.0,46551.0,,,4.3,Medium,Yes
2030.0,45.0,Male,Hyderabad,Post Graduate,,157450.0,,257485.0,36.0,16.54,0.0,,Married,2.0,Mortgaged,,No,,91323.0,265.0,Yes,,Low,
2031.0,44.0,Female,Pune,High School,Salaried,,451.0,557772.0,12.0,,5.0,No,Married,1.0,Mortgaged,No,Yes,1061535.0,44800.0,40.0,No,3.0,High,Yes
2032.0,27.0,Male,Mumbai,PhD,Unemployed,70798.0,,646201.0,36.0,18.97,1.0,Yes,Single,2.0,Owned,No,,1362480.0,9230.0,86.0,Yes,3.7,,No
2033.0,67.0,Male,,Graduate,Business,137704.0,329.0,53532.0,36.0,,0.0,Yes,Single,5.0,Rented,Yes,No,562081.0,47913.0,146.0,No,1.7,,Yes
2034.0,46.0,Female,,PhD,Self-Employed,49810.0,496.0,317300.0,48.0,7.81,2.0,No,Married,,Owned,Yes,No,95342.0,5958.0,171.0,No,2.6,Medium,No
2035.0,,Male,Delhi,High School,Self-Employed,102254.0,,191923.0,36.0,18.68,4.0,No,Divorced,1.0,Owned,No,No,180948.0,4006.0,,,3.5,Low,No
2036.0,60.0,Female,Hyderabad,PhD,Unemployed,14642.0,841.0,38477.0,72.0,10.53,0.0,No,Divorced,5.0,Owned,Yes,No,1050970.0,23887.0,313.0,,4.2,High,Yes
2037.0,56.0,Female,Pune,Post Graduate,Self-Employed,165955.0,838.0,660123.0,,6.82,1.0,No,Single,0.0,Rented,Yes,No,,38893.0,67.0,No,4.0,High,Yes
2038.0,26.0,Male,Pune,Diploma,Self-Employed,113506.0,415.0,210016.0,48.0,15.12,5.0,No,Single,0.0,,No,No,1456893.0,27101.0,46.0,No,2.7,Low,No
2039.0,54.0,Male,Hyderabad,Graduate,Salaried,94036.0,524.0,675140.0,12.0,13.13,2.0,No,Married,0.0,Mortgaged,Yes,Yes,925628.0,91881.0,155.0,No,4.8,High,Yes
2040.0,28.0,Male,Chennai,Post Graduate,Unemployed,154157.0,869.0,490803.0,,7.48,4.0,Yes,,5.0,Rented,No,No,1308551.0,50845.0,231.0,No,3.2,Low,No
2041.0,,Male,Delhi,Graduate,Unemployed,,564.0,46761.0,24.0,13.35,4.0,No,Married,3.0,Owned,Yes,,862492.0,26249.0,121.0,No,,Medium,No
2042.0,69.0,Male,Pune,Diploma,Self-Employed,174735.0,,400647.0,,15.62,4.0,No,Married,2.0,Mortgaged,Yes,No,506255.0,90003.0,78.0,,4.9,High,No
2043.0,39.0,Female,Hyderabad,Post Graduate,Self-Employed,177010.0,819.0,635981.0,36.0,13.42,5.0,Yes,Single,1.0,Mortgaged,No,No,632157.0,7854.0,199.0,Yes,,High,
2044.0,49.0,,Hyderabad,,Business,85786.0,452.0,528981.0,24.0,17.05,3.0,No,Divorced,4.0,Mortgaged,Yes,,1424876.0,52854.0,300.0,Yes,2.8,Medium,
2045.0,43.0,Male,Ahmedabad,High School,Business,,547.0,,24.0,15.25,3.0,Yes,Single,5.0,,Yes,No,915540.0,75820.0,235.0,No,3.7,,No
2046.0,,Male,Ahmedabad,Graduate,Self-Employed,60499.0,364.0,191234.0,48.0,,5.0,,Married,1.0,Mortgaged,Yes,Yes,1135362.0,9973.0,178.0,,2.3,,No
2047.0,48.0,Male,,High School,Unemployed,148535.0,624.0,277042.0,72.0,17.96,,No,Married,3.0,Mortgaged,Yes,No,,80076.0,69.0,Yes,1.7,High,No
2048.0,63.0,Female,Mumbai,Diploma,Salaried,52937.0,802.0,128944.0,60.0,11.64,4.0,No,,,,Yes,Yes,1449950.0,8850.0,271.0,No,2.6,High,No
2049.0,61.0,Male,Bangalore,High School,Unemployed,151054.0,730.0,87499.0,36.0,14.16,1.0,Yes,Married,0.0,Mortgaged,No,,159992.0,18639.0,299.0,Yes,4.8,High,No
2050.0,49.0,Male,,Post Graduate,Salaried,131938.0,408.0,133630.0,12.0,15.8,4.0,No,,3.0,,,No,932750.0,76113.0,105.0,Yes,4.9,Medium,
2051.0,46.0,Female,Hyderabad,Post Graduate,Self-Employed,,860.0,507724.0,12.0,19.07,4.0,,Divorced,4.0,Mortgaged,Yes,No,,83329.0,75.0,No,1.8,Medium,Yes
2052.0,37.0,Female,Mumbai,Diploma,Salaried,,780.0,257956.0,60.0,9.45,,Yes,Divorced,1.0,Owned,Yes,No,912986.0,67967.0,151.0,Yes,,Low,Yes
2053.0,52.0,Female,Pune,Post Graduate,Business,,526.0,333677.0,60.0,14.86,5.0,No,Divorced,2.0,Rented,No,No,594953.0,86329.0,82.0,Yes,4.5,High,Yes
2054.0,47.0,Male,Delhi,Post Graduate,Business,195051.0,,306687.0,36.0,14.19,5.0,,Single,5.0,Mortgaged,,Yes,852584.0,74584.0,60.0,No,1.1,Low,Yes
2055.0,41.0,Male,Delhi,Post Graduate,Business,160033.0,649.0,693385.0,72.0,,,Yes,Divorced,2.0,Rented,Yes,No,803353.0,,76.0,No,4.1,Low,Yes
2056.0,,Female,Delhi,Post Graduate,Self-Employed,102044.0,605.0,213726.0,72.0,18.18,3.0,No,Single,,Owned,,,713309.0,46145.0,,No,1.8,,No
2057.0,41.0,,Hyderabad,,Business,161804.0,719.0,169416.0,72.0,12.95,3.0,No,Married,2.0,,Yes,Yes,855882.0,56898.0,234.0,Yes,3.5,Medium,No
2058.0,59.0,Female,Bangalore,Graduate,Unemployed,182038.0,753.0,709429.0,24.0,19.37,3.0,Yes,Married,3.0,Mortgaged,Yes,No,939094.0,83820.0,290.0,Yes,3.3,High,No
2059.0,20.0,Female,Pune,Graduate,Salaried,,687.0,210161.0,48.0,18.87,5.0,No,Single,5.0,Mortgaged,No,Yes,992605.0,7155.0,276.0,Yes,4.1,Medium,Yes
,,Female,Bangalore,PhD,Salaried,18851.0,526.0,,24.0,10.92,4.0,Yes,Single,2.0,Owned,Yes,Yes,1068520.0,99617.0,,No,1.4,,Yes
2061.0,31.0,Female,Hyderabad,,Salaried,166755.0,,245172.0,72.0,,4.0,Yes,Divorced,4.0,Rented,Yes,,,70378.0,167.0,Yes,3.0,Medium,Yes
,24.0,Female,Pune,Diploma,Salaried,161989.0,826.0,,48.0,12.5,0.0,Yes,Married,1.0,Mortgaged,Yes,No,566823.0,64024.0,335.0,Yes,2.7,,
2063.0,26.0,Female,,High School,,120732.0,795.0,687123.0,72.0,14.0,2.0,Yes,Divorced,0.0,Owned,No,No,,35696.0,28.0,Yes,2.7,Low,
2064.0,34.0,Female,Hyderabad,Diploma,Unemployed,143469.0,708.0,78712.0,60.0,10.82,2.0,No,Divorced,0.0,Rented,No,No,1255245.0,33751.0,78.0,No,2.1,Medium,Yes
,24.0,Male,,Post Graduate,Unemployed,101105.0,725.0,680198.0,24.0,8.64,2.0,Yes,Married,2.0,Rented,Yes,Yes,618672.0,74665.0,171.0,Yes,,High,No
2066.0,44.0,Male,Hyderabad,,Unemployed,99374.0,512.0,,24.0,14.08,2.0,No,Married,,Owned,No,,1233501.0,94570.0,180.0,No,1.1,Medium,
2067.0,42.0,Male,Pune,Graduate,Business,47234.0,412.0,293687.0,60.0,11.77,2.0,Yes,Married,3.0,Rented,Yes,No,49562.0,91366.0,,Yes,4.6,High,Yes
2068.0,55.0,Male,,Diploma,Business,72991.0,736.0,189221.0,36.0,19.44,5.0,No,,4.0,Rented,No,No,,27407.0,96.0,Yes,2.0,Low,No
2069.0,30.0,Female,Mumbai,Post Graduate,Unemployed,143406.0,707.0,633434.0,,18.16,3.0,Yes,Single,4.0,Mortgaged,Yes,Yes,1097532.0,50594.0,209.0,Yes,4.5,Low,Yes
2070.0,,Female,Chennai,High School,Business,192256.0,688.0,,60.0,12.23,3.0,No,Married,5.0,Rented,No,,321001.0,86225.0,19.0,Yes,3.8,Low,Yes
2071.0,19.0,Male,Pune,Post Graduate,Business,178158.0,647.0,688175.0,36.0,17.22,,,Single,3.0,Owned,No,No,5912.0,12798.0,105.0,No,2.6,Medium,No
2072.0,,Male,Chennai,Graduate,Business,,737.0,762374.0,24.0,14.78,3.0,No,Divorced,2.0,Owned,No,No,177288.0,51127.0,210.0,No,2.8,High,Yes
2073.0,26.0,Male,Delhi,Post Graduate,Self-Employed,23029.0,449.0,483321.0,60.0,19.18,2.0,No,Divorced,2.0,Rented,No,Yes,175445.0,93922.0,210.0,No,2.8,High,Yes
2074.0,56.0,Female,Mumbai,Diploma,,84981.0,659.0,214888.0,36.0,6.88,2.0,No,Single,1.0,Rented,Yes,Yes,1036060.0,83282.0,187.0,Yes,4.1,Medium,Yes
2075.0,59.0,Male,Delhi,Diploma,Self-Employed,35882.0,425.0,706028.0,24.0,15.18,1.0,,Divorced,0.0,Rented,No,No,1133924.0,55294.0,144.0,No,,Medium,No
2076.0,23.0,,Ahmedabad,Diploma,Business,145813.0,878.0,618771.0,,12.11,1.0,No,Divorced,2.0,Rented,Yes,No,762692.0,61852.0,51.0,No,3.8,Medium,
2077.0,63.0,Female,,High School,Unemployed,95271.0,347.0,90824.0,60.0,18.78,,Yes,Divorced,2.0,Owned,,Yes,1401333.0,,123.0,No,1.9,Medium,No
,,,Mumbai,PhD,Business,72678.0,750.0,138751.0,60.0,,5.0,No,Divorced,2.0,Rented,Yes,No,767188.0,88307.0,123.0,No,1.7,Low,
2079.0,42.0,Female,Mumbai,Post Graduate,Unemployed,106604.0,772.0,182546.0,24.0,9.73,4.0,Yes,Married,0.0,Rented,Yes,Yes,110829.0,87582.0,364.0,No,,,
2080.0,39.0,Male,Mumbai,High School,Salaried,13102.0,400.0,20333.0,36.0,6.74,3.0,No,,4.0,Owned,Yes,Yes,,54700.0,,Yes,4.9,High,Yes
2081.0,28.0,Male,Bangalore,High School,Business,12024.0,644.0,103654.0,,16.83,1.0,No,,0.0,Rented,No,Yes,1351335.0,67365.0,163.0,Yes,4.3,,Yes
2082.0,50.0,Female,Chennai,Post Graduate,Salaried,110226.0,540.0,219749.0,24.0,7.52,4.0,No,Married,3.0,,Yes,,367001.0,57920.0,39.0,Yes,,High,Yes
2083.0,63.0,Male,Mumbai,Diploma,Unemployed,9319.0,427.0,111363.0,24.0,15.42,0.0,No,Divorced,,Mortgaged,No,,1105655.0,,277.0,,1.7,High,No
2084.0,36.0,Female,Ahmedabad,PhD,Salaried,10153.0,668.0,433747.0,,,3.0,Yes,Married,0.0,,,Yes,1330193.0,21014.0,4.0,No,1.6,Medium,Yes
2085.0,56.0,Male,Delhi,PhD,Self-Employed,25010.0,763.0,65243.0,12.0,7.16,3.0,No,Divorced,2.0,Mortgaged,No,Yes,1449184.0,34170.0,217.0,No,1.1,Medium,Yes
2086.0,43.0,Male,Delhi,High School,Salaried,54261.0,492.0,,48.0,16.43,2.0,No,Single,5.0,Rented,Yes,Yes,310685.0,41576.0,,,2.7,Low,No
2087.0,28.0,Male,Delhi,Diploma,,85901.0,762.0,,72.0,6.84,0.0,No,Single,,Rented,Yes,No,800060.0,77211.0,191.0,Yes,4.2,Medium,Yes
2088.0,37.0,,Ahmedabad,PhD,,95429.0,654.0,356046.0,,11.81,4.0,Yes,Single,,,,Yes,618406.0,85077.0,75.0,Yes,2.6,,No
2089.0,,Male,Delhi,Post Graduate,Self-Employed,155449.0,551.0,552445.0,60.0,17.18,,,Divorced,5.0,Mortgaged,,Yes,243028.0,65633.0,8.0,No,3.7,High,No
,24.0,Female,Delhi,Graduate,Self-Employed,198305.0,630.0,195963.0,,8.55,5.0,Yes,Divorced,,Owned,Yes,Yes,559864.0,68138.0,64.0,Yes,3.0,Low,
2091.0,34.0,Male,,Diploma,Unemployed,156753.0,394.0,112383.0,60.0,,4.0,No,Divorced,1.0,Rented,,No,1175641.0,48941.0,331.0,,1.4,Low,Yes
2092.0,26.0,Male,Delhi,,Unemployed,10062.0,416.0,258708.0,72.0,,2.0,Yes,Married,0.0,Owned,No,No,1186021.0,42795.0,,No,3.3,Low,No
2093.0,31.0,Female,Delhi,Post Graduate,Unemployed,174397.0,814.0,362035.0,60.0,16.8,0.0,No,Single,3.0,Rented,Yes,Yes,1276137.0,38783.0,356.0,No,2.9,High,No
2094.0,,Female,Mumbai,,Business,37258.0,627.0,695853.0,60.0,18.66,1.0,Yes,Married,1.0,,Yes,No,655322.0,73541.0,337.0,No,1.6,High,Yes
2095.0,68.0,Female,Delhi,Post Graduate,Business,,422.0,664248.0,36.0,13.59,2.0,Yes,Married,2.0,Rented,No,No,1154545.0,36918.0,251.0,,,Medium,Yes
2096.0,58.0,Male,Pune,Diploma,Self-Employed,169355.0,707.0,748946.0,12.0,7.07,5.0,,Single,2.0,Owned,Yes,No,686416.0,56772.0,195.0,No,1.7,Medium,Yes
2097.0,35.0,Male,Mumbai,Diploma,,,548.0,99280.0,72.0,9.73,5.0,Yes,Single,3.0,Mortgaged,,Yes,,46139.0,188.0,No,,Low,No
2098.0,20.0,Female,Bangalore,Diploma,Self-Employed,52680.0,,356366.0,,14.71,2.0,No,Single,,Mortgaged,No,No,919228.0,19949.0,123.0,Yes,2.3,High,No
2099.0,18.0,Female,Hyderabad,Diploma,Self-Employed,91964.0,327.0,738985.0,12.0,17.61,1.0,No,Married,1.0,Mortgaged,Yes,No,218535.0,95712.0,67.0,Yes,1.4,High,No
2100.0,23.0,Male,Bangalore,High School,Self-Employed,83885.0,709.0,669220.0,12.0,18.97,,Yes,Single,2.0,Owned,No,Yes,255662.0,40373.0,9.0,Yes,4.2,High,Yes
2101.0,27.0,Female,Bangalore,,Salaried,185739.0,737.0,38656.0,60.0,7.26,,Yes,Divorced,0.0,Owned,Yes,Yes,,89660.0,239.0,No,1.7,Low,No
2102.0,54.0,Male,Chennai,Post Graduate,Unemployed,150653.0,638.0,125169.0,72.0,15.22,0.0,No,Divorced,2.0,Owned,Yes,No,736366.0,27127.0,177.0,Yes,2.3,,No
2103.0,,Female,,Graduate,,171478.0,804.0,372897.0,48.0,15.11,3.0,,Divorced,,Owned,No,No,1488330.0,79123.0,222.0,Yes,1.5,Low,No
2104.0,33.0,Female,Mumbai,Post Graduate,Self-Employed,59704.0,736.0,337618.0,,9.85,2.0,Yes,Single,0.0,Owned,Yes,Yes,119973.0,12081.0,,Yes,1.7,,No
2105.0,51.0,Male,Bangalore,Post Graduate,Unemployed,,728.0,263268.0,72.0,16.01,,Yes,Divorced,4.0,Rented,No,Yes,632223.0,38207.0,149.0,Yes,2.7,High,No
,63.0,Male,Ahmedabad,PhD,Self-Employed,,612.0,101892.0,12.0,,0.0,No,Married,4.0,Owned,Yes,Yes,288226.0,,242.0,Yes,1.4,High,Yes
2107.0,64.0,Female,Ahmedabad,Graduate,Self-Employed,,562.0,319016.0,24.0,8.43,2.0,No,Single,4.0,Mortgaged,No,,655567.0,,291.0,No,3.5,Low,Yes
2108.0,66.0,Female,Bangalore,Graduate,Unemployed,134425.0,610.0,542242.0,24.0,15.01,2.0,No,Married,4.0,Rented,Yes,No,1264139.0,,257.0,No,4.2,Low,No
2109.0,69.0,Male,Hyderabad,PhD,Unemployed,18483.0,761.0,94705.0,48.0,17.69,5.0,No,Divorced,1.0,Rented,Yes,No,1388499.0,19506.0,2.0,Yes,3.2,Medium,No
2110.0,62.0,Female,Hyderabad,PhD,Unemployed,39631.0,746.0,449393.0,60.0,13.61,4.0,,Divorced,,Mortgaged,Yes,Yes,575256.0,36159.0,352.0,Yes,1.1,High,No
2111.0,62.0,Male,Bangalore,High School,Unemployed,57287.0,576.0,,72.0,16.62,1.0,No,Married,,Mortgaged,Yes,Yes,1381904.0,83752.0,,Yes,,,Yes
2112.0,33.0,Male,Pune,,Business,,,28221.0,48.0,11.11,5.0,Yes,Divorced,4.0,,No,,1070856.0,50654.0,50.0,Yes,,Low,Yes
2113.0,67.0,Male,Mumbai,Graduate,,160099.0,,,72.0,13.05,3.0,Yes,Divorced,5.0,Rented,Yes,Yes,1318530.0,58869.0,211.0,Yes,1.4,Low,
2114.0,36.0,Female,Pune,Post Graduate,Unemployed,188168.0,739.0,370179.0,60.0,15.54,3.0,Yes,Married,,,No,Yes,299161.0,,187.0,No,2.9,High,No
2115.0,18.0,Female,,Diploma,,97252.0,394.0,164253.0,36.0,19.4,,Yes,Married,3.0,Rented,No,Yes,1212380.0,,,Yes,4.9,Low,No
2116.0,25.0,Female,Hyderabad,Post Graduate,Business,129437.0,,254330.0,24.0,11.45,0.0,Yes,,0.0,Owned,No,Yes,,48766.0,288.0,No,1.4,High,Yes
2117.0,33.0,,Delhi,Post Graduate,Unemployed,,565.0,,36.0,14.09,,Yes,Married,3.0,Rented,Yes,Yes,981821.0,6227.0,105.0,No,3.9,Low,Yes
2118.0,,,Hyderabad,,Self-Employed,52982.0,644.0,620027.0,36.0,7.62,,Yes,,1.0,Owned,No,Yes,1245689.0,29283.0,144.0,Yes,1.8,,No
2119.0,59.0,Female,Hyderabad,PhD,Unemployed,40403.0,671.0,,72.0,14.49,4.0,No,Single,1.0,Mortgaged,Yes,No,229449.0,44148.0,250.0,No,4.4,High,No
2120.0,19.0,Female,Mumbai,Diploma,Business,19533.0,590.0,704327.0,24.0,11.9,1.0,No,Divorced,,Owned,No,Yes,512422.0,47868.0,207.0,Yes,4.0,High,
2121.0,38.0,Male,Delhi,Diploma,Self-Employed,164771.0,484.0,72341.0,60.0,6.75,4.0,Yes,Single,1.0,,No,Yes,1166680.0,77373.0,342.0,Yes,3.1,Medium,Yes
2122.0,32.0,Female,Hyderabad,Graduate,Self-Employed,86643.0,,717804.0,48.0,13.24,0.0,No,Divorced,2.0,Rented,Yes,Yes,1213389.0,10427.0,286.0,Yes,1.5,High,Yes
2123.0,56.0,Female,Hyderabad,Graduate,Self-Employed,62518.0,696.0,,12.0,11.49,1.0,Yes,Single,2.0,Owned,Yes,No,1243508.0,70410.0,310.0,No,1.8,High,No
2124.0,31.0,Female,,Diploma,Business,118595.0,,796519.0,36.0,15.5,0.0,Yes,Single,4.0,Rented,No,No,1257977.0,87350.0,134.0,Yes,3.9,Medium,No
2125.0,49.0,Male,,PhD,Business,91531.0,896.0,516248.0,48.0,13.61,2.0,Yes,Divorced,4.0,Rented,No,No,,76074.0,36.0,,,,Yes
2126.0,,Female,Chennai,PhD,Salaried,113128.0,436.0,24611.0,60.0,9.95,3.0,No,Single,1.0,Mortgaged,Yes,No,266757.0,93195.0,294.0,Yes,,Low,No
2127.0,44.0,,Bangalore,Graduate,Business,14008.0,470.0,99263.0,48.0,19.4,3.0,No,Married,2.0,Owned,No,Yes,1241121.0,,304.0,,2.6,Low,Yes
2128.0,,Male,,,Salaried,179901.0,693.0,365069.0,12.0,17.07,3.0,Yes,Divorced,,Owned,Yes,No,785135.0,33210.0,,No,4.0,Low,Yes
2129.0,63.0,Female,Delhi,High School,Business,191725.0,746.0,,36.0,11.77,0.0,,Single,2.0,Rented,Yes,No,1232647.0,86245.0,17.0,Yes,3.5,Medium,No
2130.0,21.0,Male,Delhi,Post Graduate,Unemployed,131915.0,363.0,27431.0,,7.42,5.0,No,Married,1.0,,No,,,67783.0,356.0,Yes,,Low,Yes
2131.0,25.0,Male,Chennai,Post Graduate,Unemployed,45962.0,,594844.0,12.0,14.16,0.0,No,Married,0.0,Rented,No,,357762.0,23721.0,15.0,No,3.7,Low,No
2132.0,31.0,Male,Chennai,Post Graduate,Self-Employed,,433.0,469699.0,60.0,11.69,3.0,Yes,Married,1.0,Rented,No,Yes,458518.0,60273.0,95.0,Yes,1.7,,Yes
2133.0,36.0,Female,Hyderabad,Post Graduate,Salaried,75107.0,495.0,778825.0,60.0,13.11,2.0,Yes,Divorced,3.0,Mortgaged,No,Yes,168725.0,78255.0,233.0,Yes,3.8,Medium,No
2134.0,40.0,Female,Mumbai,Graduate,Salaried,,,289528.0,36.0,17.71,3.0,Yes,Married,0.0,Mortgaged,,No,45280.0,27081.0,126.0,No,4.3,Low,No
2135.0,52.0,,Chennai,High School,Unemployed,163908.0,346.0,,72.0,12.61,,Yes,Divorced,1.0,,No,,,22425.0,336.0,No,,Medium,No
2136.0,56.0,Female,Mumbai,Diploma,Unemployed,116942.0,614.0,552093.0,36.0,13.24,3.0,,Single,0.0,Owned,Yes,Yes,468378.0,87400.0,,Yes,4.3,High,
2137.0,23.0,Male,Pune,Post Graduate,Unemployed,74065.0,798.0,294680.0,24.0,12.81,2.0,No,Divorced,2.0,Owned,Yes,No,119457.0,11893.0,204.0,,3.2,Medium,Yes
2138.0,68.0,,Bangalore,Diploma,Business,,706.0,63180.0,48.0,12.02,2.0,Yes,Single,1.0,,Yes,No,998732.0,13672.0,26.0,,4.5,,Yes
,,Male,Ahmedabad,High School,Self-Employed,80015.0,796.0,353102.0,24.0,11.0,3.0,No,Divorced,4.0,Mortgaged,No,Yes,,,172.0,Yes,1.9,Medium,Yes
2140.0,57.0,Female,Mumbai,Post Graduate,Salaried,,351.0,,48.0,8.09,1.0,No,Single,5.0,Rented,,Yes,426393.0,21708.0,122.0,No,3.7,High,No
,21.0,Female,Mumbai,Diploma,Salaried,117456.0,707.0,523689.0,36.0,15.56,0.0,Yes,Single,0.0,Owned,Yes,Yes,1011545.0,25948.0,173.0,No,2.7,Medium,No
2142.0,,Female,Chennai,Diploma,Self-Employed,178959.0,350.0,681048.0,24.0,13.76,2.0,Yes,Married,0.0,Rented,No,Yes,505957.0,69658.0,88.0,No,3.0,High,
2143.0,32.0,Female,,PhD,Business,168064.0,512.0,525229.0,36.0,9.03,1.0,Yes,Single,3.0,Owned,No,No,1375309.0,,,Yes,3.1,Medium,No
2144.0,37.0,Female,,Graduate,Business,22843.0,773.0,347926.0,60.0,18.77,3.0,Yes,Single,5.0,Rented,,No,1315375.0,,85.0,Yes,2.8,Low,Yes
2145.0,,Male,Hyderabad,PhD,Self-Employed,88656.0,,,72.0,6.76,,Yes,Divorced,2.0,Mortgaged,No,Yes,80397.0,,177.0,No,1.9,Low,No
2146.0,61.0,Male,Delhi,,Self-Employed,53660.0,881.0,293052.0,36.0,11.47,1.0,Yes,,3.0,Owned,Yes,No,1134117.0,32501.0,192.0,Yes,3.2,Low,No
2147.0,63.0,Male,Bangalore,Post Graduate,,194298.0,310.0,283425.0,48.0,17.87,4.0,Yes,Married,0.0,Owned,No,Yes,1151084.0,,,No,2.1,High,Yes
2148.0,,Male,Pune,PhD,Business,150004.0,433.0,410383.0,12.0,13.3,4.0,No,Single,2.0,Rented,Yes,Yes,,56113.0,32.0,No,,Medium,Yes
2149.0,47.0,Male,Pune,,,199074.0,414.0,38719.0,48.0,14.01,3.0,Yes,Divorced,4.0,Rented,Yes,Yes,940189.0,70872.0,,,1.6,High,Yes
2150.0,,,Bangalore,Diploma,Self-Employed,,472.0,,,16.04,4.0,Yes,Married,5.0,Mortgaged,Yes,Yes,669651.0,70262.0,,Yes,1.5,Medium,No
2151.0,66.0,,Pune,Graduate,Unemployed,52778.0,674.0,534503.0,60.0,10.27,,Yes,Single,2.0,Mortgaged,Yes,No,1440887.0,60886.0,,No,3.0,Low,Yes
2152.0,25.0,Female,Pune,Post Graduate,Salaried,,589.0,797413.0,24.0,15.72,4.0,No,Single,,Owned,No,No,175035.0,65368.0,,No,,High,
2153.0,65.0,Female,Chennai,High School,Self-Employed,148484.0,586.0,679424.0,36.0,8.93,3.0,No,Married,0.0,Owned,Yes,No,68048.0,40609.0,302.0,No,,Medium,No
2154.0,52.0,Male,Pune,Diploma,Salaried,143513.0,,,36.0,,,Yes,,4.0,Owned,,No,,67523.0,127.0,Yes,1.9,High,Yes
2155.0,33.0,Male,Mumbai,Graduate,Unemployed,50239.0,,351770.0,60.0,7.53,1.0,Yes,Single,2.0,Mortgaged,Yes,Yes,213582.0,19983.0,93.0,No,4.2,Low,Yes
,50.0,,Mumbai,PhD,,12800.0,748.0,31970.0,24.0,,,Yes,,5.0,Mortgaged,Yes,Yes,101110.0,96626.0,111.0,No,3.5,High,Yes
2157.0,66.0,Female,Delhi,,,161950.0,706.0,719884.0,60.0,17.77,,,Divorced,,Owned,No,Yes,774995.0,21802.0,9.0,Yes,,Medium,No
,65.0,Male,Pune,High School,Salaried,86660.0,454.0,45933.0,60.0,9.97,1.0,Yes,Single,4.0,Owned,Yes,Yes,359675.0,13788.0,186.0,Yes,3.6,High,Yes
2159.0,59.0,Female,Bangalore,Graduate,Unemployed,131681.0,592.0,592956.0,48.0,16.95,4.0,Yes,Divorced,2.0,,No,No,1117261.0,48755.0,157.0,No,4.2,High,Yes
2160.0,38.0,Female,Bangalore,,Salaried,25660.0,367.0,638379.0,72.0,14.28,,No,Divorced,,Rented,No,Yes,,60546.0,256.0,Yes,1.5,High,Yes
2161.0,29.0,Female,Pune,Post Graduate,Salaried,151950.0,800.0,69530.0,36.0,,5.0,No,Single,2.0,Rented,Yes,Yes,1287634.0,7414.0,171.0,,2.2,Low,
2162.0,57.0,Female,Hyderabad,PhD,Business,33485.0,626.0,,36.0,18.36,2.0,Yes,Married,4.0,Owned,Yes,Yes,906556.0,40816.0,183.0,No,2.3,High,No
,,,Delhi,,Self-Employed,104162.0,856.0,129622.0,72.0,13.63,1.0,No,Single,1.0,Owned,Yes,No,475113.0,90738.0,,,4.8,Low,No
2164.0,52.0,Male,Delhi,Diploma,,181506.0,485.0,705985.0,48.0,8.13,3.0,Yes,,,Owned,No,No,1098976.0,24489.0,301.0,No,,Low,Yes
2165.0,35.0,Male,Hyderabad,High School,Business,80994.0,807.0,39724.0,36.0,11.26,,No,Single,5.0,,,Yes,1444454.0,84161.0,300.0,Yes,3.0,Medium,No
,22.0,Female,Pune,PhD,Business,11329.0,677.0,546907.0,60.0,19.49,0.0,No,Divorced,1.0,Owned,Yes,No,563909.0,35777.0,,Yes,3.5,Medium,Yes
2167.0,27.0,Male,Delhi,Graduate,Unemployed,80903.0,690.0,347798.0,36.0,7.98,1.0,No,Single,0.0,,No,No,793297.0,55680.0,96.0,No,4.7,High,No
2168.0,64.0,Male,,PhD,Unemployed,65862.0,755.0,71350.0,12.0,16.4,3.0,No,,,Rented,,No,359900.0,19873.0,,,2.9,Low,Yes
